"sum","nws_precip_1day_observed_20110620.shp.tiff",0.02
"sum","nws_precip_1day_observed_20110621.shp.tiff",0
"sum","nws_precip_1day_observed_20110622.shp.tiff",12.09
"sum","nws_precip_1day_observed_20110623.shp.tiff",1356.23
"sum","nws_precip_1day_observed_20110624.shp.tiff",634.41
"sum","nws_precip_1day_observed_20110625.shp.tiff",284.7
"sum","nws_precip_1day_observed_20110626.shp.tiff",448.63
"sum","nws_precip_1day_observed_20110627.shp.tiff",34.2
"sum","nws_precip_1day_observed_20110628.shp.tiff",0.02
"sum","nws_precip_1day_observed_20110629.shp.tiff",405.2
"sum","nws_precip_1day_observed_20110630.shp.tiff",9.9
"sum","nws_precip_1day_observed_20110701.shp.tiff",13.85
"sum","nws_precip_1day_observed_20110702.shp.tiff",4.11
"sum","nws_precip_1day_observed_20110703.shp.tiff",3.13
"sum","nws_precip_1day_observed_20110704.shp.tiff",335.38
"sum","nws_precip_1day_observed_20110705.shp.tiff",34.56
"sum","nws_precip_1day_observed_20110706.shp.tiff",0.01
"sum","nws_precip_1day_observed_20110707.shp.tiff",652.18
"sum","nws_precip_1day_observed_20110708.shp.tiff",53.75
"sum","nws_precip_1day_observed_20110709.shp.tiff",417.8
"sum","nws_precip_1day_observed_20110710.shp.tiff",0
"sum","nws_precip_1day_observed_20110711.shp.tiff",0.92
"sum","nws_precip_1day_observed_20110712.shp.tiff",188.59
"sum","nws_precip_1day_observed_20110713.shp.tiff",33.37
"sum","nws_precip_1day_observed_20110714.shp.tiff",298.51
"sum","nws_precip_1day_observed_20110715.shp.tiff",3.11
"sum","nws_precip_1day_observed_20110716.shp.tiff",3.43
"sum","nws_precip_1day_observed_20110717.shp.tiff",0.01
"sum","nws_precip_1day_observed_20110718.shp.tiff",159.25
"sum","nws_precip_1day_observed_20110719.shp.tiff",153.09
"sum","nws_precip_1day_observed_20110720.shp.tiff",0.01
"sum","nws_precip_1day_observed_20110721.shp.tiff",0.59
"sum","nws_precip_1day_observed_20110722.shp.tiff",51.14
"sum","nws_precip_1day_observed_20110723.shp.tiff",78.77
"sum","nws_precip_1day_observed_20110724.shp.tiff",15.16
"sum","nws_precip_1day_observed_20110725.shp.tiff",20.39
"sum","nws_precip_1day_observed_20110726.shp.tiff",593.86
"sum","nws_precip_1day_observed_20110727.shp.tiff",376.12
"sum","nws_precip_1day_observed_20110728.shp.tiff",0
"sum","nws_precip_1day_observed_20110729.shp.tiff",0.13
"sum","nws_precip_1day_observed_20110730.shp.tiff",539.82
"sum","nws_precip_1day_observed_20110731.shp.tiff",0
"sum","nws_precip_1day_observed_20110801.shp.tiff",0.22
"sum","nws_precip_1day_observed_20110802.shp.tiff",335.19
"sum","nws_precip_1day_observed_20110803.shp.tiff",143.51
"sum","nws_precip_1day_observed_20110804.shp.tiff",11.52
"sum","nws_precip_1day_observed_20110805.shp.tiff",7.95
"sum","nws_precip_1day_observed_20110806.shp.tiff",33.44
"sum","nws_precip_1day_observed_20110807.shp.tiff",544.84
"sum","nws_precip_1day_observed_20110808.shp.tiff",275.86
"sum","nws_precip_1day_observed_20110809.shp.tiff",37.7
"sum","nws_precip_1day_observed_20110810.shp.tiff",639.41
"sum","nws_precip_1day_observed_20110811.shp.tiff",157.09
"sum","nws_precip_1day_observed_20110812.shp.tiff",1.96
"sum","nws_precip_1day_observed_20110813.shp.tiff",0.02
"sum","nws_precip_1day_observed_20110814.shp.tiff",59.02
"sum","nws_precip_1day_observed_20110815.shp.tiff",734.41
"sum","nws_precip_1day_observed_20110816.shp.tiff",2437.99
"sum","nws_precip_1day_observed_20110817.shp.tiff",215.2
"sum","nws_precip_1day_observed_20110818.shp.tiff",0.65
"sum","nws_precip_1day_observed_20110819.shp.tiff",58.92
"sum","nws_precip_1day_observed_20110820.shp.tiff",296.84
"sum","nws_precip_1day_observed_20110821.shp.tiff",3.43
"sum","nws_precip_1day_observed_20110822.shp.tiff",1115.68
"sum","nws_precip_1day_observed_20110823.shp.tiff",42.55
"sum","nws_precip_1day_observed_20110824.shp.tiff",0.82
"sum","nws_precip_1day_observed_20110825.shp.tiff",2.47
"sum","nws_precip_1day_observed_20110826.shp.tiff",443.21
"sum","nws_precip_1day_observed_20110827.shp.tiff",0.07
"sum","nws_precip_1day_observed_20110828.shp.tiff",3092.75
"sum","nws_precip_1day_observed_20110829.shp.tiff",4043.58
"sum","nws_precip_1day_observed_20110830.shp.tiff",0
"sum","nws_precip_1day_observed_20110831.shp.tiff",2.16
"sum","nws_precip_1day_observed_20110901.shp.tiff",0.02
"sum","nws_precip_1day_observed_20110902.shp.tiff",68.86
"sum","nws_precip_1day_observed_20110903.shp.tiff",33.33
"sum","nws_precip_1day_observed_20110904.shp.tiff",0.11
"sum","nws_precip_1day_observed_20110905.shp.tiff",758.5
"sum","nws_precip_1day_observed_20110906.shp.tiff",2056.23
"sum","nws_precip_1day_observed_20110907.shp.tiff",992.36
"sum","nws_precip_1day_observed_20110908.shp.tiff",1523.86
"sum","nws_precip_1day_observed_20110909.shp.tiff",72.27
"sum","nws_precip_1day_observed_20110910.shp.tiff",0
"sum","nws_precip_1day_observed_20110911.shp.tiff",0
"sum","nws_precip_1day_observed_20110912.shp.tiff",0.13
"sum","nws_precip_1day_observed_20110913.shp.tiff",7.83
"sum","nws_precip_1day_observed_20110914.shp.tiff",112.94
"sum","nws_precip_1day_observed_20110915.shp.tiff",91.37
"sum","nws_precip_1day_observed_20110916.shp.tiff",341.65
"sum","nws_precip_1day_observed_20110917.shp.tiff",0.06
"sum","nws_precip_1day_observed_20110918.shp.tiff",0.12
"sum","nws_precip_1day_observed_20110919.shp.tiff",0
"sum","nws_precip_1day_observed_20110920.shp.tiff",45.27
